Patch Number,Myocardial work value
1,4.2392601249383
2,5.42889745038036
3,4.89159980947648
4,5.29496778553412
5,5.46765018101093
6,5.54264457275708
7,5.75922932634889
8,6.19096605587755
9,5.53844627553068
10,5.5785092028532
11,5.67412919362139
12,5.86397133788873
13,6.32355560695189
14,5.19833123034904
15,4.60496164162735
16,5.79778407815874
17,5.93324411823365
18,4.2721109261686
19,4.07767806274361
20,5.30786953865511
21,5.34432936357816
22,4.94620182068871
23,5.09394256765207
24,4.72873891855386
25,4.34141866209752
26,4.80178690403433
27,4.84845097136933
28,5.33165777954138
29,6.2159155782967
30,4.85820611934958
31,5.633880156379
32,5.50799694447652
33,5.28847047812318
34,5.73839616624992
35,6.33606970674437
36,5.59904540144702
37,5.41110114541366
38,6.85066631709583
39,5.91975177370845
40,6.26585040679447
41,6.18836391586971
42,6.58982889908423
43,7.51591926868628
44,6.98181933987175
45,7.35066312282631
46,6.71869697293532
47,6.65145136551408
48,7.01586485581606
49,7.43601403111724
50,6.93736661556236
51,6.75927624668665
52,7.04379632018381
53,7.10510063923585
54,7.4615309332445
55,6.86252188916526
56,7.05912015435337
57,7.40134231521988
58,6.90995926645124
59,7.45092804560824
60,7.19897646871327
61,7.02139599010976
62,6.71039213511408
63,7.32196332207271
64,6.99382957510652
65,4.80987701934027
66,5.14440265345617
67,5.01917482177258
68,5.57436784217016
69,5.85531070165221
70,5.82608968033028
71,6.29420598850396
72,6.00044000719601
73,6.18629669297269
74,6.17258213208574
75,6.37941396653558
76,6.35884718009746
77,5.90892156067688
78,5.3820840184404
79,6.04867501960382
80,6.17615972488433
81,6.45005542651635
82,5.54530533688398
83,5.31767935445215
84,5.82205276397112
85,5.038895166729
86,4.89484207033962
87,6.08340118861862
88,4.87282369494139
89,4.85150924371666
90,5.72161382469933
91,6.68974982070616
92,4.72323783447208
93,3.96885279788319
94,5.88585181313348
95,3.86764546713202
96,4.98817510365408
97,5.32798569874655
98,5.1142564176711
99,5.18984731408429
100,5.02306935774734
101,6.09251132846493
102,5.73343410903811
103,6.36815205292726
104,5.31836078427074
105,6.05709152463099
106,5.68138899666884
107,5.8752131041883
108,6.86971805266561
109,5.94309557372758
110,5.51762352639869
111,6.61374271147455
112,6.9028069771053
113,6.42091032123155
114,6.94227446630127
115,7.79088782300635
116,7.33606320164675
117,4.07270147531766
118,4.98935309432145
119,3.77893058709784
120,4.84275343222965
121,5.30052476716481
122,5.08044142363617
123,4.92668322040726
124,5.58006930898271
125,5.31981647926882
126,5.01099797420032
127,5.51542722894603
128,4.5713176206825
129,3.61057092755187
130,4.16750717688883
131,4.61700909850216
132,5.21437595178188
133,6.25455335229706
134,5.76152091574892
135,4.26449641517407
136,4.95400704389577
137,4.78121512233102
138,4.31924572688286
139,4.7787127741986
140,5.03024048918059
141,5.2137074513711
142,4.86373605842667
143,5.47881060309436
144,5.34733079313818
145,4.91169857252809
146,4.88127381708714
147,5.43569934584624
148,5.40573236578002
149,5.94237828639261
150,5.8636269713425
151,5.46043950361079
152,5.80328605686279
153,5.88106610560569
154,5.88850926945678
155,6.69540377603613
156,6.32817041068999
157,6.18760802922742
158,6.35682300196504
159,7.19792105090426
160,7.0969306431405
161,6.89262110227036
162,6.73931444321189
163,6.7814855649891
164,7.03173560666244
165,6.7071149062516
166,7.14329061372713
167,6.97892183244004
168,7.10833368462824
169,6.90267202762734
170,6.97179940266034
171,7.081245390644
172,7.62363243518229
173,7.35489306996896
174,7.20925951930599
175,7.33829678466719
176,7.76767781192486
177,7.76921770074256
178,7.14203748364423
179,7.48352851270184
180,7.69404768141225
181,8.14145152638937
182,7.96680069800346
183,7.27917862494466
184,7.49355124820287
185,8.0114117076554
186,8.09766315341348
187,7.48667173772336
188,7.52064305690292
189,8.04101443117317
190,8.08655045101247
191,6.85324829994361
192,7.47078710886294
193,7.1665403784761
194,7.3794842110401
195,7.54883899933454
196,7.59810899513643
197,8.02279336969896
198,8.17299199022932
199,7.11492953962414
200,7.13761875349616
201,7.47474173189005
202,7.81458739633971
203,7.89267956642658
204,8.17827596266552
205,8.19997869930785
206,8.2643752660531
207,7.20005817710888
208,7.08874275395417
209,7.48527453715988
210,8.02695020449757
211,8.10452957088852
212,8.19608398860226
213,8.21786569555261
214,8.08030137416795
215,7.02051133819022
216,6.94478877833259
217,8.07021027987515
218,8.09043423301185
219,8.14899977197942
220,8.17508673564884
221,7.30245973615611
222,6.81889065727787
223,6.7359778373469
224,8.04831846563922
225,8.01212443888715
226,8.04358807053308
227,7.37047991473046
228,6.76084772959739
229,6.58472986051975
230,7.96192968984169
231,7.92847732076297
232,7.7193067538303
233,6.55987931636966
234,6.59859844885784
235,7.6880524288714
236,7.99425943003263
237,6.69910568138842
238,6.39141971950564
239,6.88214118204588
240,7.51514056791963
241,6.62930489203793
242,6.89171591908508
243,6.80423519368334
244,6.39542811440123
245,7.30545602540353
246,7.33149669683663
247,6.6971214261311
248,6.43700557126132
249,6.08327503227016
250,6.69795102919604
251,7.13127775572181
252,7.17362994405249
253,6.07085060998344
254,5.97887207360961
255,6.80536465604737
256,6.96372543575279
257,6.9272295889437
258,5.23099699998437
259,5.72748516050312
260,5.50229720551263
261,6.89696911422813
262,5.38610460515736
263,6.60180910064127
264,5.17539121510737
265,5.93127254851816
266,5.18024736462281
267,4.96186504036027
268,5.64112216455699
269,5.10206007398184
