Patch Number,Myocardial work value
1,2.72734839288782
2,3.53194440444488
3,3.27247906141915
4,3.49023537882316
5,3.3274860779378
6,3.64556359068277
7,3.5082261295663
8,3.67974734593356
9,3.056376926898
10,3.15366470552441
11,3.13344995540784
12,3.45606198182596
13,3.04682222347407
14,3.25035302105979
15,3.26282493055457
16,3.48500124887906
17,1.66472590262196
18,2.24051539672664
19,2.05778129463466
20,2.06998913025134
21,1.86863635131158
22,1.80476590302284
23,2.22859492769601
24,3.23683229036617
25,2.88811916453946
26,2.59124685291616
27,2.39199731246901
28,2.87375534745331
29,2.83066888946259
30,2.67535943592518
31,2.66087563236467
32,2.91481418275756
33,2.76877838078837
34,2.20929409181544
35,2.3260489123348
36,2.81617812534559
37,3.0124208680782
38,3.14481640870068
39,3.32440661484451
40,3.43700417025412
41,3.79853231603943
42,3.67642558476196
43,3.52126831183567
44,3.33649787489715
45,2.88829545352482
46,2.20201533092682
47,2.96770627725885
48,2.93470562686345
49,3.60707432763972
50,3.97309208694871
51,3.97032768520599
52,3.92674338250503
53,3.8443325767563
54,3.72558499263929
55,3.57345260720912
56,3.39129701207635
57,2.95938508595642
58,2.33861810524179
59,3.06720784045921
60,2.93393233786788
61,3.60660487139829
62,3.94973178316993
63,3.99405901861277
64,3.99621158714624
65,3.86016860321977
66,3.76587074146803
67,3.08558392496214
68,2.66650523155289
69,2.09585217718252
70,1.57122115449636
71,1.98071855288102
72,3.37868173366326
73,2.97333175265911
74,3.85829993143361
75,3.95078494838801
76,3.0081731314673
77,2.59600328227466
78,2.69206318570163
79,2.05447765741864
80,1.67809002401161
81,3.40621901008191
82,3.04552414893659
83,3.83832815344744
84,3.02636353657254
85,3.41987834386338
86,3.10601893322912
87,3.80299385616343
88,3.20250183436266
89,2.74610147590378
90,3.42066264978274
91,3.15576560403354
92,3.75336411620959
93,3.85605286794487
94,3.28916162937734
95,2.55337338193746
96,3.40997552914662
97,3.1959698172664
98,3.6909773483261
99,3.8082843004839
100,3.88597704482222
101,3.3162713755909
102,2.65515594511917
103,3.05901971564903
104,2.8302749358866
105,3.38950521726233
106,3.36403825408005
107,3.03211315165866
108,2.6725107680076
109,2.57846166100541
110,2.93853795493281
111,2.58875006322293
112,2.63115553232534
113,2.55620992028375
114,1.51911434367346
115,2.14715321674987
116,1.87785925748796
117,1.9293214142722
118,1.77797862354801
119,1.67308106950076
120,2.26341744500269
121,2.70110814561797
122,2.49438186750168
123,2.46929386957988
124,2.91956244368434
125,2.17058927915566
126,1.98478975215902
127,2.52610822561823
128,2.48311043894565
129,2.81707215269306
130,2.66765619393769
131,2.07619649469134
132,1.64753999725779
133,2.41530378786055
134,2.61921877468916
135,3.26950720553237
136,3.17276817891878
137,2.98983992416338
138,3.15688945813224
139,3.57879217909185
140,3.45667236092127
141,1.73625100497374
142,1.13095636329355
143,3.0769576503381
144,2.6858953437314
145,3.75494066442909
146,3.76447782501555
147,1.66318072797835
148,1.67670461643385
149,2.65961309813449
150,2.60756296615684
151,3.38523699401199
152,1.70020551859508
153,3.18955139232285
154,2.6818536657448
155,1.9068391872351
156,1.28423313058038
157,2.84553900547673
158,2.75153717890152
159,2.58106617492584
160,1.47764386626036
161,2.84057084221913
162,1.28332466970319
163,2.92470898100294
164,1.0804147237536
165,2.99713592378225
166,3.1357491152243
167,2.51768252026334
168,1.78725603373744
169,1.30154722976795
170,2.93717640082225
171,2.22476886674645
172,2.15092672417184
173,3.03818661597836
174,2.33021390085189
175,3.12624593301364
176,2.5445674929471
177,2.90546700323819
178,2.60216463817748
179,2.63511343296125
180,2.62887285207821
181,2.71468797154618
182,2.50386994418214
183,2.68888780876322
184,2.83052893341487
185,2.7659399130337
186,1.498435453075
187,1.27661205879384
188,1.79887413154817
189,1.86593630323542
190,1.3252629833301
191,2.06462401524115
192,1.82359263030306
193,2.36593503114314
194,2.05158841807104
195,2.36811259856516
196,2.74390137723806
197,2.59493520952441
198,2.00628330086548
199,1.99095891181707
200,2.06297617162299
201,2.47066711583067
202,2.22297852754404
203,2.57912169815367
204,2.47284239898467
205,2.5709796076583
206,2.97143485514094
207,3.43333623554532
208,3.35916739404471
209,1.66493336004563
210,1.89262647494572
211,2.15039165064575
212,2.31483126920523
213,3.02626053583181
214,3.52718618059498
215,1.59803502605513
216,2.17977591036816
217,2.82418064186075
218,2.36059783691327
219,1.48967866521513
220,2.3271623203359
221,2.3980130411448
222,0.738271882284559
223,2.91416533234814
224,2.70171410948947
225,1.29526578926314
226,2.57674465633279
227,1.23611494394116
228,2.58499080248149
229,2.52721189453886
230,0.880410818004828
231,2.667051984355
232,0.40611106570919
233,2.76426532380377
234,0.666113078759806
235,2.85015536471164
236,0.884692708434006
237,2.8241241765152
238,1.10867823595793
